Name,Index,TaskGroup,TaskType,Good,FarmPoints,XPLevelSegments,Amounts,TID,Probability,IconFileName,IconExportName
String,int,String,String,String,int,String,String,String,int,String,String
Medium_CollectProduction_Butter Popcorn,933,Medium,CollectProduction,Butter Popcorn,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Honey,934,Medium,CollectProduction,Honey,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chamomile Tea,935,Medium,CollectProduction,Chamomile Tea,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Gracious bouquet,936,Medium,CollectProduction,Gracious bouquet,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,0,,
Medium_CollectProduction_Calming Diffuser,937,Medium,CollectProduction,Calming Diffuser,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Fried rice,938,Medium,CollectProduction,Fried rice,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Passion Fruit Pie,939,Medium,CollectProduction,Passion Fruit Pie,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Cookie,940,Medium,CollectProduction,Cookie,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Passion Fruit Juice,941,Medium,CollectProduction,Passion Fruit Juice,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Cucumber Smoothie,942,Medium,CollectProduction,Cucumber Smoothie,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Carrot Pie,943,Medium,CollectProduction,Carrot Pie,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Butter,944,Medium,CollectProduction,Butter,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Mayonaise,945,Medium,CollectProduction,Mayonaise,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Grilled Eggplant,946,Medium,CollectProduction,Grilled Eggplant,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Pineapple Juice,947,Medium,CollectProduction,Pineapple Juice,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Cream,948,Medium,CollectProduction,Cream,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Plain donut,949,Medium,CollectProduction,Plain donut,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_White Sugar,950,Medium,CollectProduction,White Sugar,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Fresh Diffuser,951,Medium,CollectProduction,Fresh Diffuser,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Cucumber Sandwich,952,Medium,CollectProduction,Cucumber Sandwich,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Pancakes,953,Medium,CollectProduction,Pancakes,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Garlic bread,954,Medium,CollectProduction,Garlic bread,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Cream donut,955,Medium,CollectProduction,Cream donut,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Rice Noodles,956,Medium,CollectProduction,Rice Noodles,100,15;35;75;102,9;9;12;12;15,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Corn Bread,957,Medium,CollectProduction,Corn Bread,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Brown_Sugar,958,Medium,CollectProduction,Brown_Sugar,100,15;35;75;102,9;9;12;12;15,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Carrot Juice,959,Medium,CollectProduction,Carrot Juice,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Popcorn,960,Medium,CollectProduction,Popcorn,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Raw Pasta,961,Medium,CollectProduction,Raw Pasta,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chamomile essential oil,962,Medium,CollectProduction,Chamomile essential oil,100,15;35;75;102,9;9;12;12;15,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Bread,963,Medium,CollectProduction,Bread,100,15;35;75;102,9;9;12;12;15,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Hard_CollectProduction_Goat Milk,964,Hard,CollectProduction,Goat Milk,200,15;35;75;102,10;10;20;20;40,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Hard_CollectProduction_Wool,965,Hard,CollectProduction,Wool,200,15;35;75;102,10;10;25;25;50,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Hard_CollectProduction_Bacon,966,Hard,CollectProduction,Bacon,200,15;35;75;102,15;25;50;75;75,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Hard_CollectProduction_Milk,967,Hard,CollectProduction,Milk,200,15;35;75;102,15;25;50;75;75,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Hard_CollectProduction_Egg,968,Hard,CollectProduction,Egg,200,15;35;75;102,15;30;45;60;90,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Hard_FeedAnimal_Chicken,969,Hard,FeedAnimal,Chicken,200,15;35;75;102,15;30;45;60;90,TID_FARM_PASS_TASK_FEED_CHICKENS,1,,
Hard_FeedAnimal_Cow,970,Hard,FeedAnimal,Cow,200,15;35;75;102,15;25;50;75;75,TID_FARM_PASS_TASK_FEED_COWS,1,,
Hard_FeedAnimal_Sheep,971,Hard,FeedAnimal,Sheep,200,15;35;75;102,10;10;25;25;75,TID_FARM_PASS_TASK_FEED_SHEEP,1,,
Hard_FeedAnimal_Pig,972,Hard,FeedAnimal,Pig,200,15;35;75;102,15;25;50;75;75,TID_FARM_PASS_TASK_FEED_PIGS,1,,
Hard_FeedAnimal_Goat,973,Hard,FeedAnimal,Goat,200,15;35;75;102,10;10;20;20;75,TID_FARM_PASS_TASK_FEED_GOATS,1,,
Hard_CollectFruit_Coconut,974,Hard,CollectFruit,Coconut,200,15;35;75;102,10;10;10;10;20,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Blueberry,975,Hard,CollectFruit,Blueberry,200,15;35;75;102,10;10;10;10;20,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Cacao,976,Hard,CollectFruit,Cacao,200,15;35;75;102,10;10;10;10;20,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Guava,977,Hard,CollectFruit,Guava,200,15;35;75;102,10;10;10;10;20,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Blackberry,978,Hard,CollectFruit,Blackberry,200,15;35;75;102,10;10;10;10;20,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Mango,979,Hard,CollectFruit,Mango,200,15;35;75;102,10;10;10;10;20,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Orange,980,Hard,CollectFruit,Orange,200,15;35;75;102,10;10;10;10;20,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Lemon,981,Hard,CollectFruit,Lemon,200,15;35;75;102,10;20;20;20;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Peach,982,Hard,CollectFruit,Peach,200,15;35;75;102,10;20;20;20;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Cherry,983,Hard,CollectFruit,Cherry,200,15;35;75;102,10;20;20;20;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Banana,984,Hard,CollectFruit,Banana,200,15;35;75;102,10;20;20;20;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Pomegranate,985,Hard,CollectFruit,Pomegranate,200,15;35;75;102,10;20;20;20;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Coffee,986,Hard,CollectFruit,Coffee,200,15;35;75;102,10;20;30;30;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Plum,987,Hard,CollectFruit,Plum,200,15;35;75;102,10;20;30;30;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Olive,988,Hard,CollectFruit,Olive,200,15;35;75;102,10;20;30;30;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Raspberry,989,Hard,CollectFruit,Raspberry,200,15;35;75;102,10;20;30;30;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_CollectFruit_Apple,990,Hard,CollectFruit,Apple,200,15;35;75;102,10;20;30;30;30,TID_TASK_COLLECT_FRUIT,1,,
Hard_UseNet_Fish Meat,991,Hard,UseNet,Fish Meat,200,15;35;75;102,5;15;15;30;30,TID_FARM_PASS_TASK_CATCH_NET,1,,
Hard_CastNet_DuckTrap,992,Hard,CastNet,DuckTrap,200,15;35;75;102,5;5;5;5;10,TID_FARM_PASS_TASK_CAST_DUCK,1,,
Hard_CastNet_LobsterBox,993,Hard,CastNet,LobsterBox,200,15;35;75;102,5;5;5;5;10,TID_FARM_PASS_TASK_CAST_LOBSTER,1,,
Hard_CastNet_FishingNet,994,Hard,CastNet,FishingNet,200,15;35;75;102,5;5;10;15;25,TID_TASK_CAST_NET,1,,
Hard_CastNet_MysteryNet,995,Hard,CastNet,MysteryNet,200,15;35;75;102,5;5;5;5;5,TID_TASK_CAST_MYSTERY_NET,0,,
Hard_UseLure_BaitGreen,996,Hard,UseLure,BaitGreen,200,15;35;75;102,5;5;5;10;10,TID_TASK_USELURE,0,,
Hard_UseLure_BaitBlue,997,Hard,UseLure,BaitBlue,200,15;35;75;102,5;5;5;10;10,TID_TASK_USELURE,0,,
Hard_UseLure_BaitPurple,998,Hard,UseLure,BaitPurple,200,15;35;75;102,5;5;5;5;5,TID_TASK_USELURE,1,,
Hard_UseLure_BaitGold,999,Hard,UseLure,BaitGold,200,15;35;75;102,5;5;5;5;5,TID_TASK_USELURE,1,,
Hard_ActivateBooster,1000,Hard,ActivateBooster,,200,15;35;75;102,5;5;5;10;10,TID_FARM_PASS_TASK_ACTIVATE_BOOSTER,1,sc/icons.sc,booster_menu_icon
Hard_PutStuffToRss,1001,Hard,PutStuffToRss,,200,15;35;75;102,5;25;50;75;100,TID_FARM_PASS_TASK_SELL_RSS,1,sc/icons.sc,task_icon_roadside_shop
Hard_CompletePeopleOrder,1002,Hard,CompletePeopleOrder,,200,15;35;75;102,5;5;10;15;20,TID_FARM_PASS_TASK_SELL_FARM_VISITORS,1,sc/icons.sc,task_icon_complete_visitor_order
Hard_GiveHelp,1003,Hard,GiveHelp,,200,15;35;75;102,5;5;15;25;50,TID_FARM_PASS_TASK_HELP_OTHERS,1,sc/icons.sc,tool_request_help
Hard_WheelOfFortune,1004,Hard,WheelOfFortune,,200,15;35;75;102,5;5;5;5;5,TID_FARM_PASS_TASK_SPIN_WHEEL,1,sc/icons.sc,task_icon_free_wof_spin
Hard_FinishDerbyTask,1005,Hard,FinishDerbyTask,,200,15;35;75;102,5;5;5;5;5,TID_FARM_PASS_TASK_DERBY,1,sc/icons.sc,nh_derby_building_icon
Hard_VisitSanctuary,1006,Hard,VisitSanctuary,,200,15;35;75;102,5;5;5;5;5,TID_FARM_PASS_TASK_VISIT_SANCTUARY,0,sc/icons.sc,icon_sanctuary
Hard_FeedSanctuaryAnimal,1007,Hard,FeedSanctuaryAnimal,,200,15;35;75;102,5;5;5;5;10,TID_FARM_PASS_TASK_FEED_SANCTUARY,1,sc/icons.sc,tool_feed_herbivore
Hard_WakeupSanctuaryAnimal,1008,Hard,WakeupSanctuaryAnimal,,200,15;35;75;102,5;5;5;5;10,TID_FARM_PASS_TASK_WAKE_SANCTUARY,1,sc/icons.sc,icon_sanctuary
Hard_PickupTownVisitor,1009,Hard,PickupTownVisitor,,200,15;35;75;102,5;5;5;10;15,TID_FARM_PASS_TASK_PICK_UP_VISITORS,0,sc/train_icons.sc,icon_personal_train_lvl1
Hard_CollectDerbyPoints,1010,Hard,CollectDerbyPoints,,200,15;35;75;102,250;250;250;250;250,TID_FARM_PASS_TASK_DERBYPOINTS,1,sc/icons.sc,nh_derby_building_icon
Hard_ServiceTownVisitor,1011,Hard,ServiceTownVisitor,,200,15;35;75;102,5;5;5;10;15,TID_FARM_PASS_TASK_SERVE_TOWNIES,1,sc/train_icons.sc,icon_personal_train_lvl1
Hard_ServiceTownBuilding_Grocery Store,1012,Hard,ServiceTownBuilding,Grocery Store,200,15;35;75;102,5;5;5;10;15,TID_FARM_PASS_TASK_SERVE_GROCERYSTORE,1,sc/train_icons.sc,shop_icon_store_lvl1
Hard_ServiceTownBuilding_Movietheater,1013,Hard,ServiceTownBuilding,Movietheater,200,15;35;75;102,5;5;5;10;15,TID_FARM_PASS_TASK_SERVE_MOVIETHEATER,1,sc/train_icons.sc,shop_icon_movietheater_lvl1
Hard_ServiceTownBuilding_Diner,1014,Hard,ServiceTownBuilding,Diner,200,15;35;75;102,5;5;5;10;15,TID_FARM_PASS_TASK_SERVE_DINER,1,sc/train_icons.sc,shop_icon_diner_lvl1
Hard_ServiceTownBuilding_Bed and Breakfast,1015,Hard,ServiceTownBuilding,Bed and Breakfast,200,15;35;75;102,5;5;5;5;10,TID_FARM_PASS_TASK_SERVE_BEDBREAKFAST,1,sc/train_icons.sc,shop_icon_bb_lvl1
Hard_ServiceTownBuilding_Spa,1016,Hard,ServiceTownBuilding,Spa,200,15;35;75;102,5;5;5;5;10,TID_FARM_PASS_TASK_SERVE_SPA,1,sc/train_icons.sc,shop_icon_spa_lvl1
Hard_ServiceTownBuilding_Gift shop,1017,Hard,ServiceTownBuilding,Gift shop,200,15;35;75;102,5;5;5;5;10,TID_FARM_PASS_TASK_SERVE_GIFTSHOP,1,sc/train_icons.sc,shop_icon_souvenier_lvl1
Hard_ServiceTownBuilding_Beach cafe,1018,Hard,ServiceTownBuilding,Beach cafe,200,15;35;75;102,5;5;5;5;10,TID_FARM_PASS_TASK_SERVE_BEACHCAFE,1,sc/train_icons.sc,shop_icon_beachbar_lvl1
Hard_CollectBuilding_Bakery,1019,Hard,CollectBuilding,Bakery,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Cafe_Kiosk,1020,Hard,CollectBuilding,Cafe_Kiosk,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Essentials_Oil_Lab,1021,Hard,CollectBuilding,Essentials_Oil_Lab,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Barbecue_Grill,1022,Hard,CollectBuilding,Barbecue_Grill,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Cake_Oven,1023,Hard,CollectBuilding,Cake_Oven,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Deep_Fryer,1024,Hard,CollectBuilding,Deep_Fryer,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Donut_Maker,1025,Hard,CollectBuilding,Donut_Maker,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Flowershop,1026,Hard,CollectBuilding,Flowershop,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Ice_Cream_Maker,1027,Hard,CollectBuilding,Ice_Cream_Maker,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Pasta_Maker,1028,Hard,CollectBuilding,Pasta_Maker,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Perfumerie,1029,Hard,CollectBuilding,Perfumerie,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Sauce_Mixer,1030,Hard,CollectBuilding,Sauce_Mixer,200,15;35;75;102,10;10;15;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Dairy,1031,Hard,CollectBuilding,Dairy,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Fondue_Maker,1032,Hard,CollectBuilding,Fondue_Maker,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Honey_Extractor,1033,Hard,CollectBuilding,Honey_Extractor,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Porridge_Bar,1034,Hard,CollectBuilding,Porridge_Bar,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Sugar_Mill,1035,Hard,CollectBuilding,Sugar_Mill,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Tea_Stand,1036,Hard,CollectBuilding,Tea_Stand,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Sandwich_Bar,1037,Hard,CollectBuilding,Sandwich_Bar,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Waffle_Maker,1038,Hard,CollectBuilding,Waffle_Maker,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Candy_Machine,1039,Hard,CollectBuilding,Candy_Machine,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Hotdog_Stand,1040,Hard,CollectBuilding,Hotdog_Stand,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Juice_Press,1041,Hard,CollectBuilding,Juice_Press,200,15;35;75;102,10;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Loom,1042,Hard,CollectBuilding,Loom,200,15;35;75;102,5;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Milkshake_Bar,1043,Hard,CollectBuilding,Milkshake_Bar,200,15;35;75;102,5;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Popcorn_Pot,1044,Hard,CollectBuilding,Popcorn_Pot,200,15;35;75;102,5;10;10;15;25,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Smoothie_Mixer,1045,Hard,CollectBuilding,Smoothie_Mixer,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Cupcake_Maker,1046,Hard,CollectBuilding,Cupcake_Maker,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Omelet_Maker,1047,Hard,CollectBuilding,Omelet_Maker,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Yoghurt_Maker,1048,Hard,CollectBuilding,Yoghurt_Maker,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Pie_Oven,1049,Hard,CollectBuilding,Pie_Oven,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Salad_Bar,1050,Hard,CollectBuilding,Salad_Bar,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Sewing_Machine,1051,Hard,CollectBuilding,Sewing_Machine,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Sushi_Bar,1052,Hard,CollectBuilding,Sushi_Bar,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Taco_Kitchen,1053,Hard,CollectBuilding,Taco_Kitchen,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Wok_Kitchen,1054,Hard,CollectBuilding,Wok_Kitchen,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Bath_Kiosk,1055,Hard,CollectBuilding,Bath_Kiosk,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Jeweler,1056,Hard,CollectBuilding,Jeweler,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Pasta_Kitchen,1057,Hard,CollectBuilding,Pasta_Kitchen,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Soup_Kitchen,1058,Hard,CollectBuilding,Soup_Kitchen,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Fudge_Shop,1059,Hard,CollectBuilding,Fudge_Shop,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Stew_Pot,1060,Hard,CollectBuilding,Stew_Pot,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Candle_Maker,1061,Hard,CollectBuilding,Candle_Maker,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Hat_Maker,1062,Hard,CollectBuilding,Hat_Maker,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Preservation_Station,1063,Hard,CollectBuilding,Preservation_Station,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Pottery_Studio,1064,Hard,CollectBuilding,Pottery_Studio,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Jam_Maker,1065,Hard,CollectBuilding,Jam_Maker,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_CollectBuilding_Smelter,1066,Hard,CollectBuilding,Smelter,200,15;35;75;102,5;10;10;15;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Hard_HarvestField_Strawberry,1067,Hard,HarvestField,Strawberry,200,15;35;75;102,25;25;25;25;50,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_TeaLeaves,1068,Hard,HarvestField,TeaLeaves,200,15;35;75;102,25;25;25;25;50,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Tomato,1069,Hard,HarvestField,Tomato,200,15;35;75;102,25;25;25;25;50,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Asparagus,1070,Hard,HarvestField,Asparagus,200,15;35;75;102,25;25;25;25;50,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Onion,1071,Hard,HarvestField,Onion,200,15;35;75;102,25;25;25;25;50,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Watermelon,1072,Hard,HarvestField,Watermelon,200,15;35;75;102,25;25;25;25;50,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Bellpepper,1073,Hard,HarvestField,Bellpepper,200,15;35;75;102,30;30;30;60;60,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Peony,1074,Hard,HarvestField,Peony,200,15;35;75;102,30;30;30;60;60,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Chili,1075,Hard,HarvestField,Chili,200,15;35;75;102,30;30;30;60;60,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Potato,1076,Hard,HarvestField,Potato,200,15;35;75;102,30;30;30;60;60,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Lettuce,1077,Hard,HarvestField,Lettuce,200,15;35;75;102,30;30;30;60;60,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Grapes,1078,Hard,HarvestField,Grapes,200,15;35;75;102,30;30;30;60;60,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Mint,1079,Hard,HarvestField,Mint,200,15;35;75;102,30;30;30;60;60,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Hard_HarvestField_Pumpkin,1080,Hard,HarvestField,Pumpkin,200,15;35;75;102,30;30;30;60;60,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
