Name,Category,TaskType,FarmPoints,Good,Amount,Probability,TID,IconFileName,IconExportName,Tags,DerbyTaskTags,MinXPLevelForSpawn,MinRepLevelForSpawn,MaxXPLevelForSpawn
DailyPlant_Chickpea_Lv45,Daily,PlantField,3,Chickpea,50,1,TID_FARM_PASS_TASK_PLANT_CROP,sc/nature_new.sc,crop_chickpea,plant,,95,,
Harvest_Chickpea_Lv80,,HarvestField,50,Chickpea,540,0,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_chickpea,harvest,,95,,
DailyProduction_Stew_Pot2,Daily,StartBuilding,3,Stew_Pot,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,106,,
Collect_Stew_Pot15,,CollectBuilding,50,Stew_Pot,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,106,,
DailyPlant_Clay_Lv45,Daily,PlantField,3,Clay,50,1,TID_FARM_PASS_TASK_PLANT_CROP,sc/nature_new.sc,crop_clay,plant,,94,,
Harvest_Clay_Lv80,,HarvestField,50,Clay,540,0,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_clay,harvest,,94,,
DailyPlant_PassionFruit_Lv45,Daily,PlantField,3,PassionFruit,50,1,TID_FARM_PASS_TASK_PLANT_CROP,sc/nature_new.sc,crop_passionfruit,plant,,88,,
Harvest_PassionFruit_Lv80,,HarvestField,50,PassionFruit,540,0,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_passionfruit,harvest,,88,,
DailyProduction_Donut_Maker2,Daily,StartBuilding,3,Donut_Maker,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,76,,
Collect_Donut_Maker15,,CollectBuilding,50,Donut_Maker,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,76,,
DailyProduction_Preservation_Station2,Daily,StartBuilding,3,Preservation_Station,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,91,,
Collect_Preservation_Station15,,CollectBuilding,50,Preservation_Station,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,91,,
DailyProduction_Pottery_Studio2,Daily,StartBuilding,3,Pottery_Studio,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,94,,
Collect_Pottery_Studio15,,CollectBuilding,50,Pottery_Studio,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,94,,
DailyProduction_Cupcake_Maker2,Daily,StartBuilding,3,Cupcake_Maker,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,109,,
Collect_Cupcake_Maker15,,CollectBuilding,50,Cupcake_Maker,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,109,,
DailyProduction_Waffle_Maker2,Daily,StartBuilding,3,Waffle_Maker,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,114,,
Collect_Waffle_Maker15,,CollectBuilding,50,Waffle_Maker,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,114,,
DailyPlant_Asparagus_Lv45,Daily,PlantField,3,Asparagus,50,1,TID_FARM_PASS_TASK_PLANT_CROP,sc/nature_new.sc,crop_asparagus,plant,,49,,
Harvest_Asparagus_Lv80,,HarvestField,50,Asparagus,540,0,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_asparagus,harvest,,49,,
DailyProduction_Omelet_Maker2,Daily,StartBuilding,3,Omelet_Maker,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,77,,
Collect_Omelet_Maker15,,CollectBuilding,50,Omelet_Maker,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,77,,
DailyPlant_Oats_Lv45,Daily,PlantField,3,Oats,50,1,TID_FARM_PASS_TASK_PLANT_CROP,sc/nature_new.sc,crop_oat,plant,,119,,
Harvest_Oats_Lv80,,HarvestField,50,Oats,540,0,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_oat,harvest,,119,,
DailyProduction_Porridge_Bar2,Daily,StartBuilding,3,Porridge_Bar,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,119,,
Collect_Porridge_Bar15,,CollectBuilding,50,Porridge_Bar,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,119,,
DailyProduction_Milkshake_Bar2,Daily,StartBuilding,3,Milkshake_Bar,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,124,,
Collect_Milkshake_Bar15,,CollectBuilding,50,Milkshake_Bar,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,124,,
DailyPlant_Chamomile_Lv45,Daily,PlantField,3,Chamomile,50,1,TID_FARM_PASS_TASK_PLANT_CROP,sc/nature_new.sc,crop_chamomile,plant,,45,,
Harvest_Chamomile_Lv45,,HarvestField,50,Chamomile,360,0,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_chamomile,harvest,,45,,
DailyProduction_Perfumerie2,Daily,StartBuilding,3,Perfumerie,2,1,TID_FARM_PASS_TASK_PRODUCE_BUILDING,,,produce,,110,,
Collect_Perfumerie15,,CollectBuilding,50,Perfumerie,15,0,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,produce,,110,,
Harvest_Any_Lv11_spawn1,,HarvestField,35,,30,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn1,,11,,24
Harvest_Any_Lv11_spawn2,,HarvestField,35,,30,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn2,,11,,24
Harvest_Any_Lv11_spawn3,,HarvestField,35,,30,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn3,,11,,24
Harvest_Any_Lv11_spawn4,,HarvestField,35,,30,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn4,,11,,24
Harvest_Any_Lv25_spawn1,,HarvestField,35,,50,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn1,,25,,44
Harvest_Any_Lv25_spawn2,,HarvestField,35,,50,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn2,,25,,44
Harvest_Any_Lv25_spawn3,,HarvestField,35,,50,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn3,,25,,44
Harvest_Any_Lv25_spawn4,,HarvestField,35,,50,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn4,,25,,44
Harvest_Any_Lv45_spawn1,,HarvestField,35,,70,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn1,,45,,79
Harvest_Any_Lv45_spawn2,,HarvestField,35,,70,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn2,,45,,79
Harvest_Any_Lv45_spawn3,,HarvestField,35,,70,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn3,,45,,79
Harvest_Any_Lv45_spawn4,,HarvestField,35,,70,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn4,,45,,79
Harvest_Any_Lv80_spawn1,,HarvestField,35,,90,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn1,,80,,
Harvest_Any_Lv80_spawn2,,HarvestField,35,,90,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn2,,80,,
Harvest_Any_Lv80_spawn3,,HarvestField,35,,90,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn3,,80,,
Harvest_Any_Lv80_spawn4,,HarvestField,35,,90,100,TID_FARM_PASS_TASK_HARVEST_ANY_FIELDS,sc/icons.sc,tool_harvest,spawn4,,80,,
OpenMysteryBox_Farm5_spawn1,,OpenMysteryBox,35,Box1,3,30,TID_FARM_PASS_TASK_OPEN_FARM_BOXES,sc/icons.sc,icon_mysterybox_orignal,spawn1,,1,,
,,,,Box2,,,,,,,,,,
,,,,Box3,,,,,,,,,,
,,,,Box4,,,,,,,,,,
,,,,Box5,,,,,,,,,,
,,,,Box6,,,,,,,,,,
,,,,Box7,,,,,,,,,,
,,,,Box8,,,,,,,,,,
,,,,Box9,,,,,,,,,,
,,,,Box10,,,,,,,,,,
,,,,Box11,,,,,,,,,,
,,,,Box12,,,,,,,,,,
,,,,Box13,,,,,,,,,,
,,,,Box14,,,,,,,,,,
,,,,Box15,,,,,,,,,,
,,,,Box16,,,,,,,,,,
,,,,Box17,,,,,,,,,,
,,,,Box18,,,,,,,,,,
,,,,Box19,,,,,,,,,,
,,,,Box20,,,,,,,,,,
,,,,Box21,,,,,,,,,,
,,,,Box22,,,,,,,,,,
,,,,Box23,,,,,,,,,,
,,,,Box24,,,,,,,,,,
,,,,Box25,,,,,,,,,,
,,,,Box26,,,,,,,,,,
,,,,Box27,,,,,,,,,,
,,,,Box28,,,,,,,,,,
,,,,Box29,,,,,,,,,,
,,,,Box30,,,,,,,,,,
,,,,Box31,,,,,,,,,,
,,,,Box32,,,,,,,,,,
,,,,Box33,,,,,,,,,,
,,,,Box34,,,,,,,,,,
,,,,Box35,,,,,,,,,,
,,,,Box36,,,,,,,,,,
,,,,Box37,,,,,,,,,,
,,,,Box38,,,,,,,,,,
,,,,Box39,,,,,,,,,,
,,,,Box40,,,,,,,,,,
,,,,Box41,,,,,,,,,,
,,,,Box42,,,,,,,,,,
,,,,Box43,,,,,,,,,,
,,,,Box44,,,,,,,,,,
,,,,Box45,,,,,,,,,,
,,,,Box46,,,,,,,,,,
,,,,Box47,,,,,,,,,,
,,,,Box48,,,,,,,,,,
,,,,Box49,,,,,,,,,,
,,,,Box50,,,,,,,,,,
,,,,Box51,,,,,,,,,,
,,,,Box52,,,,,,,,,,
,,,,Box53,,,,,,,,,,
,,,,Box54,,,,,,,,,,
,,,,Box55,,,,,,,,,,
,,,,Box56,,,,,,,,,,
,,,,Box57,,,,,,,,,,
,,,,Box58,,,,,,,,,,
,,,,Box59,,,,,,,,,,
,,,,Box60,,,,,,,,,,
,,,,Box61,,,,,,,,,,
,,,,Box62,,,,,,,,,,
,,,,Box63,,,,,,,,,,
,,,,Box64,,,,,,,,,,
,,,,Box65,,,,,,,,,,
,,,,Box66,,,,,,,,,,
,,,,Box67,,,,,,,,,,
,,,,Box68,,,,,,,,,,
,,,,Box69,,,,,,,,,,
,,,,Box70,,,,,,,,,,
,,,,Box71,,,,,,,,,,
,,,,Box72,,,,,,,,,,
,,,,Box73,,,,,,,,,,
,,,,Box74,,,,,,,,,,
,,,,Box75,,,,,,,,,,
,,,,Box76,,,,,,,,,,
,,,,Box77,,,,,,,,,,
,,,,Box78,,,,,,,,,,
,,,,Box79,,,,,,,,,,
,,,,Box80,,,,,,,,,,
,,,,Box81,,,,,,,,,,
,,,,Box82,,,,,,,,,,
,,,,Box83,,,,,,,,,,
,,,,Box84,,,,,,,,,,
,,,,Box85,,,,,,,,,,
,,,,Box86,,,,,,,,,,
,,,,Box87,,,,,,,,,,
,,,,Box88,,,,,,,,,,
,,,,Box89,,,,,,,,,,
,,,,Box90,,,,,,,,,,
,,,,Box91,,,,,,,,,,
,,,,Box92,,,,,,,,,,
,,,,Box93,,,,,,,,,,
,,,,Box94,,,,,,,,,,
,,,,Box95,,,,,,,,,,
,,,,Box96,,,,,,,,,,
,,,,Box97,,,,,,,,,,
,,,,Box98,,,,,,,,,,
,,,,Box99,,,,,,,,,,
,,,,Box100,,,,,,,,,,
,,,,Box101,,,,,,,,,,
,,,,Box102,,,,,,,,,,
,,,,Box103,,,,,,,,,,
,,,,Box104,,,,,,,,,,
,,,,Box105,,,,,,,,,,
,,,,Box106,,,,,,,,,,
,,,,Box107,,,,,,,,,,
,,,,Box108,,,,,,,,,,
,,,,Box109,,,,,,,,,,
,,,,Box110,,,,,,,,,,
,,,,Box111,,,,,,,,,,
,,,,Box112,,,,,,,,,,
,,,,Box113,,,,,,,,,,
,,,,Box114,,,,,,,,,,
,,,,Box115,,,,,,,,,,
,,,,Box116,,,,,,,,,,
,,,,Box117,,,,,,,,,,
,,,,Box118,,,,,,,,,,
,,,,Box119,,,,,,,,,,
,,,,Box120,,,,,,,,,,
,,,,Box121,,,,,,,,,,
,,,,Box122,,,,,,,,,,
,,,,Box111_free,,,,,,,,,,
,,,,Box85_free,,,,,,,,,,
,,,,Box7_free,,,,,,,,,,
OpenMysteryBox_Farm5_spawn2,,OpenMysteryBox,35,Box1,3,30,TID_FARM_PASS_TASK_OPEN_FARM_BOXES,sc/icons.sc,icon_mysterybox_orignal,spawn2,,1,,
,,,,Box2,,,,,,,,,,
,,,,Box3,,,,,,,,,,
,,,,Box4,,,,,,,,,,
,,,,Box5,,,,,,,,,,
,,,,Box6,,,,,,,,,,
,,,,Box7,,,,,,,,,,
,,,,Box8,,,,,,,,,,
,,,,Box9,,,,,,,,,,
,,,,Box10,,,,,,,,,,
,,,,Box11,,,,,,,,,,
,,,,Box12,,,,,,,,,,
,,,,Box13,,,,,,,,,,
,,,,Box14,,,,,,,,,,
,,,,Box15,,,,,,,,,,
,,,,Box16,,,,,,,,,,
,,,,Box17,,,,,,,,,,
,,,,Box18,,,,,,,,,,
,,,,Box19,,,,,,,,,,
,,,,Box20,,,,,,,,,,
,,,,Box21,,,,,,,,,,
,,,,Box22,,,,,,,,,,
,,,,Box23,,,,,,,,,,
,,,,Box24,,,,,,,,,,
,,,,Box25,,,,,,,,,,
,,,,Box26,,,,,,,,,,
,,,,Box27,,,,,,,,,,
,,,,Box28,,,,,,,,,,
,,,,Box29,,,,,,,,,,
,,,,Box30,,,,,,,,,,
,,,,Box31,,,,,,,,,,
,,,,Box32,,,,,,,,,,
,,,,Box33,,,,,,,,,,
,,,,Box34,,,,,,,,,,
,,,,Box35,,,,,,,,,,
,,,,Box36,,,,,,,,,,
,,,,Box37,,,,,,,,,,
,,,,Box38,,,,,,,,,,
,,,,Box39,,,,,,,,,,
,,,,Box40,,,,,,,,,,
,,,,Box41,,,,,,,,,,
,,,,Box42,,,,,,,,,,
,,,,Box43,,,,,,,,,,
,,,,Box44,,,,,,,,,,
,,,,Box45,,,,,,,,,,
,,,,Box46,,,,,,,,,,
,,,,Box47,,,,,,,,,,
,,,,Box48,,,,,,,,,,
,,,,Box49,,,,,,,,,,
,,,,Box50,,,,,,,,,,
,,,,Box51,,,,,,,,,,
,,,,Box52,,,,,,,,,,
,,,,Box53,,,,,,,,,,
,,,,Box54,,,,,,,,,,
,,,,Box55,,,,,,,,,,
,,,,Box56,,,,,,,,,,
,,,,Box57,,,,,,,,,,
,,,,Box58,,,,,,,,,,
,,,,Box59,,,,,,,,,,
,,,,Box60,,,,,,,,,,
,,,,Box61,,,,,,,,,,
,,,,Box62,,,,,,,,,,
,,,,Box63,,,,,,,,,,
,,,,Box64,,,,,,,,,,
,,,,Box65,,,,,,,,,,
,,,,Box66,,,,,,,,,,
,,,,Box67,,,,,,,,,,
,,,,Box68,,,,,,,,,,
,,,,Box69,,,,,,,,,,
,,,,Box70,,,,,,,,,,
,,,,Box71,,,,,,,,,,
,,,,Box72,,,,,,,,,,
,,,,Box73,,,,,,,,,,
,,,,Box74,,,,,,,,,,
,,,,Box75,,,,,,,,,,
,,,,Box76,,,,,,,,,,
,,,,Box77,,,,,,,,,,
,,,,Box78,,,,,,,,,,
,,,,Box79,,,,,,,,,,
,,,,Box80,,,,,,,,,,
,,,,Box81,,,,,,,,,,
,,,,Box82,,,,,,,,,,
,,,,Box83,,,,,,,,,,
,,,,Box84,,,,,,,,,,
,,,,Box85,,,,,,,,,,
,,,,Box86,,,,,,,,,,
,,,,Box87,,,,,,,,,,
,,,,Box88,,,,,,,,,,
,,,,Box89,,,,,,,,,,
,,,,Box90,,,,,,,,,,
,,,,Box91,,,,,,,,,,
,,,,Box92,,,,,,,,,,
,,,,Box93,,,,,,,,,,
,,,,Box94,,,,,,,,,,
,,,,Box95,,,,,,,,,,
,,,,Box96,,,,,,,,,,
,,,,Box97,,,,,,,,,,
,,,,Box98,,,,,,,,,,
,,,,Box99,,,,,,,,,,
,,,,Box100,,,,,,,,,,
,,,,Box101,,,,,,,,,,
,,,,Box102,,,,,,,,,,
,,,,Box103,,,,,,,,,,
,,,,Box104,,,,,,,,,,
,,,,Box105,,,,,,,,,,
,,,,Box106,,,,,,,,,,
,,,,Box107,,,,,,,,,,
,,,,Box108,,,,,,,,,,
,,,,Box109,,,,,,,,,,
,,,,Box110,,,,,,,,,,
,,,,Box111,,,,,,,,,,
,,,,Box112,,,,,,,,,,
,,,,Box113,,,,,,,,,,
,,,,Box114,,,,,,,,,,
,,,,Box115,,,,,,,,,,
,,,,Box116,,,,,,,,,,
,,,,Box117,,,,,,,,,,
,,,,Box118,,,,,,,,,,
,,,,Box119,,,,,,,,,,
,,,,Box120,,,,,,,,,,
,,,,Box121,,,,,,,,,,
,,,,Box122,,,,,,,,,,
,,,,Box111_free,,,,,,,,,,
,,,,Box85_free,,,,,,,,,,
,,,,Box7_free,,,,,,,,,,
OpenMysteryBox_Farm5_spawn3,,OpenMysteryBox,35,Box1,3,30,TID_FARM_PASS_TASK_OPEN_FARM_BOXES,sc/icons.sc,icon_mysterybox_orignal,spawn3,,1,,
,,,,Box2,,,,,,,,,,
,,,,Box3,,,,,,,,,,
,,,,Box4,,,,,,,,,,
,,,,Box5,,,,,,,,,,
,,,,Box6,,,,,,,,,,
,,,,Box7,,,,,,,,,,
,,,,Box8,,,,,,,,,,
,,,,Box9,,,,,,,,,,
,,,,Box10,,,,,,,,,,
,,,,Box11,,,,,,,,,,
,,,,Box12,,,,,,,,,,
,,,,Box13,,,,,,,,,,
,,,,Box14,,,,,,,,,,
,,,,Box15,,,,,,,,,,
,,,,Box16,,,,,,,,,,
,,,,Box17,,,,,,,,,,
,,,,Box18,,,,,,,,,,
,,,,Box19,,,,,,,,,,
,,,,Box20,,,,,,,,,,
,,,,Box21,,,,,,,,,,
,,,,Box22,,,,,,,,,,
,,,,Box23,,,,,,,,,,
,,,,Box24,,,,,,,,,,
,,,,Box25,,,,,,,,,,
,,,,Box26,,,,,,,,,,
,,,,Box27,,,,,,,,,,
,,,,Box28,,,,,,,,,,
,,,,Box29,,,,,,,,,,
,,,,Box30,,,,,,,,,,
,,,,Box31,,,,,,,,,,
,,,,Box32,,,,,,,,,,
,,,,Box33,,,,,,,,,,
,,,,Box34,,,,,,,,,,
,,,,Box35,,,,,,,,,,
,,,,Box36,,,,,,,,,,
,,,,Box37,,,,,,,,,,
,,,,Box38,,,,,,,,,,
,,,,Box39,,,,,,,,,,
,,,,Box40,,,,,,,,,,
,,,,Box41,,,,,,,,,,
,,,,Box42,,,,,,,,,,
,,,,Box43,,,,,,,,,,
,,,,Box44,,,,,,,,,,
,,,,Box45,,,,,,,,,,
,,,,Box46,,,,,,,,,,
,,,,Box47,,,,,,,,,,
,,,,Box48,,,,,,,,,,
,,,,Box49,,,,,,,,,,
,,,,Box50,,,,,,,,,,
,,,,Box51,,,,,,,,,,
,,,,Box52,,,,,,,,,,
,,,,Box53,,,,,,,,,,
,,,,Box54,,,,,,,,,,
,,,,Box55,,,,,,,,,,
,,,,Box56,,,,,,,,,,
,,,,Box57,,,,,,,,,,
,,,,Box58,,,,,,,,,,
,,,,Box59,,,,,,,,,,
,,,,Box60,,,,,,,,,,
,,,,Box61,,,,,,,,,,
,,,,Box62,,,,,,,,,,
,,,,Box63,,,,,,,,,,
,,,,Box64,,,,,,,,,,
,,,,Box65,,,,,,,,,,
,,,,Box66,,,,,,,,,,
,,,,Box67,,,,,,,,,,
,,,,Box68,,,,,,,,,,
,,,,Box69,,,,,,,,,,
,,,,Box70,,,,,,,,,,
,,,,Box71,,,,,,,,,,
,,,,Box72,,,,,,,,,,
,,,,Box73,,,,,,,,,,
,,,,Box74,,,,,,,,,,
,,,,Box75,,,,,,,,,,
,,,,Box76,,,,,,,,,,
,,,,Box77,,,,,,,,,,
,,,,Box78,,,,,,,,,,
,,,,Box79,,,,,,,,,,
,,,,Box80,,,,,,,,,,
,,,,Box81,,,,,,,,,,
,,,,Box82,,,,,,,,,,
,,,,Box83,,,,,,,,,,
,,,,Box84,,,,,,,,,,
,,,,Box85,,,,,,,,,,
,,,,Box86,,,,,,,,,,
,,,,Box87,,,,,,,,,,
,,,,Box88,,,,,,,,,,
,,,,Box89,,,,,,,,,,
,,,,Box90,,,,,,,,,,
,,,,Box91,,,,,,,,,,
,,,,Box92,,,,,,,,,,
,,,,Box93,,,,,,,,,,
,,,,Box94,,,,,,,,,,
,,,,Box95,,,,,,,,,,
,,,,Box96,,,,,,,,,,
,,,,Box97,,,,,,,,,,
,,,,Box98,,,,,,,,,,
,,,,Box99,,,,,,,,,,
,,,,Box100,,,,,,,,,,
,,,,Box101,,,,,,,,,,
,,,,Box102,,,,,,,,,,
,,,,Box103,,,,,,,,,,
,,,,Box104,,,,,,,,,,
,,,,Box105,,,,,,,,,,
,,,,Box106,,,,,,,,,,
,,,,Box107,,,,,,,,,,
,,,,Box108,,,,,,,,,,
,,,,Box109,,,,,,,,,,
,,,,Box110,,,,,,,,,,
,,,,Box111,,,,,,,,,,
,,,,Box112,,,,,,,,,,
,,,,Box113,,,,,,,,,,
,,,,Box114,,,,,,,,,,
,,,,Box115,,,,,,,,,,
,,,,Box116,,,,,,,,,,
,,,,Box117,,,,,,,,,,
,,,,Box118,,,,,,,,,,
,,,,Box119,,,,,,,,,,
,,,,Box120,,,,,,,,,,
,,,,Box121,,,,,,,,,,
,,,,Box122,,,,,,,,,,
,,,,Box111_free,,,,,,,,,,
,,,,Box85_free,,,,,,,,,,
,,,,Box7_free,,,,,,,,,,
OpenMysteryBox_Farm5_spawn4,,OpenMysteryBox,35,Box1,3,30,TID_FARM_PASS_TASK_OPEN_FARM_BOXES,sc/icons.sc,icon_mysterybox_orignal,spawn4,,1,,
,,,,Box2,,,,,,,,,,
,,,,Box3,,,,,,,,,,
,,,,Box4,,,,,,,,,,
,,,,Box5,,,,,,,,,,
,,,,Box6,,,,,,,,,,
,,,,Box7,,,,,,,,,,
,,,,Box8,,,,,,,,,,
,,,,Box9,,,,,,,,,,
,,,,Box10,,,,,,,,,,
,,,,Box11,,,,,,,,,,
,,,,Box12,,,,,,,,,,
,,,,Box13,,,,,,,,,,
,,,,Box14,,,,,,,,,,
,,,,Box15,,,,,,,,,,
,,,,Box16,,,,,,,,,,
,,,,Box17,,,,,,,,,,
,,,,Box18,,,,,,,,,,
,,,,Box19,,,,,,,,,,
,,,,Box20,,,,,,,,,,
,,,,Box21,,,,,,,,,,
,,,,Box22,,,,,,,,,,
,,,,Box23,,,,,,,,,,
,,,,Box24,,,,,,,,,,
,,,,Box25,,,,,,,,,,
,,,,Box26,,,,,,,,,,
,,,,Box27,,,,,,,,,,
,,,,Box28,,,,,,,,,,
,,,,Box29,,,,,,,,,,
,,,,Box30,,,,,,,,,,
,,,,Box31,,,,,,,,,,
,,,,Box32,,,,,,,,,,
,,,,Box33,,,,,,,,,,
,,,,Box34,,,,,,,,,,
,,,,Box35,,,,,,,,,,
,,,,Box36,,,,,,,,,,
,,,,Box37,,,,,,,,,,
,,,,Box38,,,,,,,,,,
,,,,Box39,,,,,,,,,,
,,,,Box40,,,,,,,,,,
,,,,Box41,,,,,,,,,,
,,,,Box42,,,,,,,,,,
,,,,Box43,,,,,,,,,,
,,,,Box44,,,,,,,,,,
,,,,Box45,,,,,,,,,,
,,,,Box46,,,,,,,,,,
,,,,Box47,,,,,,,,,,
,,,,Box48,,,,,,,,,,
,,,,Box49,,,,,,,,,,
,,,,Box50,,,,,,,,,,
,,,,Box51,,,,,,,,,,
,,,,Box52,,,,,,,,,,
,,,,Box53,,,,,,,,,,
,,,,Box54,,,,,,,,,,
,,,,Box55,,,,,,,,,,
,,,,Box56,,,,,,,,,,
,,,,Box57,,,,,,,,,,
,,,,Box58,,,,,,,,,,
,,,,Box59,,,,,,,,,,
,,,,Box60,,,,,,,,,,
,,,,Box61,,,,,,,,,,
,,,,Box62,,,,,,,,,,
,,,,Box63,,,,,,,,,,
,,,,Box64,,,,,,,,,,
,,,,Box65,,,,,,,,,,
,,,,Box66,,,,,,,,,,
,,,,Box67,,,,,,,,,,
,,,,Box68,,,,,,,,,,
,,,,Box69,,,,,,,,,,
,,,,Box70,,,,,,,,,,
,,,,Box71,,,,,,,,,,
,,,,Box72,,,,,,,,,,
,,,,Box73,,,,,,,,,,
,,,,Box74,,,,,,,,,,
,,,,Box75,,,,,,,,,,
,,,,Box76,,,,,,,,,,
,,,,Box77,,,,,,,,,,
,,,,Box78,,,,,,,,,,
,,,,Box79,,,,,,,,,,
,,,,Box80,,,,,,,,,,
,,,,Box81,,,,,,,,,,
,,,,Box82,,,,,,,,,,
,,,,Box83,,,,,,,,,,
,,,,Box84,,,,,,,,,,
,,,,Box85,,,,,,,,,,
,,,,Box86,,,,,,,,,,
,,,,Box87,,,,,,,,,,
,,,,Box88,,,,,,,,,,
,,,,Box89,,,,,,,,,,
,,,,Box90,,,,,,,,,,
,,,,Box91,,,,,,,,,,
,,,,Box92,,,,,,,,,,
,,,,Box93,,,,,,,,,,
,,,,Box94,,,,,,,,,,
,,,,Box95,,,,,,,,,,
,,,,Box96,,,,,,,,,,
,,,,Box97,,,,,,,,,,
,,,,Box98,,,,,,,,,,
,,,,Box99,,,,,,,,,,
,,,,Box100,,,,,,,,,,
,,,,Box101,,,,,,,,,,
,,,,Box102,,,,,,,,,,
,,,,Box103,,,,,,,,,,
,,,,Box104,,,,,,,,,,
,,,,Box105,,,,,,,,,,
,,,,Box106,,,,,,,,,,
,,,,Box107,,,,,,,,,,
,,,,Box108,,,,,,,,,,
,,,,Box109,,,,,,,,,,
,,,,Box110,,,,,,,,,,
,,,,Box111,,,,,,,,,,
,,,,Box112,,,,,,,,,,
,,,,Box113,,,,,,,,,,
,,,,Box114,,,,,,,,,,
,,,,Box115,,,,,,,,,,
,,,,Box116,,,,,,,,,,
,,,,Box117,,,,,,,,,,
,,,,Box118,,,,,,,,,,
,,,,Box119,,,,,,,,,,
,,,,Box120,,,,,,,,,,
,,,,Box121,,,,,,,,,,
,,,,Box122,,,,,,,,,,
,,,,Box111_free,,,,,,,,,,
,,,,Box85_free,,,,,,,,,,
,,,,Box7_free,,,,,,,,,,
OpenMysteryBox_Town5_v2_spawn1,,OpenMysteryBox,35,TownCrate1,3,30,TID_FARM_PASS_TASK_OPEN_TOWN_BOXES,sc/icons.sc,icon_mystery_crate_town,spawn1,,35,,
,,,,TownCrate2,,,,,,,,,,
,,,,TownCrate3,,,,,,,,,,
,,,,TownCrate4,,,,,,,,,,
,,,,TownCrate5,,,,,,,,,,
,,,,TownCrate6,,,,,,,,,,
,,,,TownCrate7,,,,,,,,,,
,,,,TownCrate8,,,,,,,,,,
,,,,TownCrate9,,,,,,,,,,
,,,,TownCrate10,,,,,,,,,,
,,,,TownCrate11,,,,,,,,,,
,,,,TownCrate12,,,,,,,,,,
,,,,TownCrate13,,,,,,,,,,
,,,,TownCrate14,,,,,,,,,,
,,,,TownCrate15,,,,,,,,,,
,,,,TownCrate16,,,,,,,,,,
,,,,TownCrate17,,,,,,,,,,
,,,,TownCrate18,,,,,,,,,,
,,,,TownCrate19,,,,,,,,,,
