Name,TID,MinLevel,FrontIconFileName,FrontIconExportName,TargetIconFileName,TargetIconExportName,BaseColor,RibbonColor,StarLevel,BoxType,Rewards,RewardAmount,RewardPercentFromMax,MinAmount,MaxAmount,Target,FallbackBox,SpinWheelWeight,Notes,DescriptionTID,DiamondToCashRate,Deprecated
,,,,,,,,,,,Potato Bread,6,,,,,,,,,,
,,,,,,,,,,,Frutti di Mare Pizza,6,,,,,,,,,,
,,,,,,,,,,,BananaBread,6,,,,,,,,,,
,,,,,,,,,,,Gingerbread Cookie,6,,,,,,,,,,
,,,,,,,,,,,Macaroon,6,,,,,,,,,,
,,,,,,,,,,,Pineapple coconut bars,6,,,,,,,,,,
,,,,,,,,,,,Blueberry Muffin,6,,,,,,,,,,
,,,,,,,,,,,Cheese Cake,6,,,,,,,,,,
,,,,,,,,,,,Carrot Cake,6,,,,,,,,,,
,,,,,,,,,,,Birthday Cake,6,,,,,,,,,,
,,,,,,,,,,,Chocolate Cake,6,,,,,,,,,,
,,,,,,,,,,,Strawberry Cake,6,,,,,,,,,,
,,,,,,,,,,,Berry Cake,6,,,,,,,,,,
,,,,,,,,,,,Potato Feta Cake,6,,,,,,,,,,
,,,,,,,,,,,Lemon Cake,6,,,,,,,,,,
,,,,,,,,,,,Honey Apple Cake,6,,,,,,,,,,
,,,,,,,,,,,Fruitcake,6,,,,,,,,,,
,,,,,,,,,,,Pineapple Cake,6,,,,,,,,,,
,,,,,,,,,,,Fancy Cake,6,,,,,,,,,,
,,,,,,,,,,,Chocolate Roll,6,,,,,,,,,,
,,,,,,,,,,,Pomegranate Cake,6,,,,,,,,,,
,,,,,,,,,,,Blueberry Cheesecake,6,,,,,,,,,,
,,,,,,,,,,,Carrot Pie,6,,,,,,,,,,
,,,,,,,,,,,Bacon Pie,6,,,,,,,,,,
,,,,,,,,,,,Pumpkin Pie,6,,,,,,,,,,
,,,,,,,,,,,Apple Pie,6,,,,,,,,,,
,,,,,,,,,,,Feta Pie,6,,,,,,,,,,
,,,,,,,,,,,Casserole,6,,,,,,,,,,
,,,,,,,,,,,Shepherds Pie,6,,,,,,,,,,
,,,,,,,,,,,Fish Pie,6,,,,,,,,,,
,,,,,,,,,,,Lemon Pie,6,,,,,,,,,,
,,,,,,,,,,,Peach Tart,6,,,,,,,,,,
,,,,,,,,,,,Eggplant Parmesan,6,,,,,,,,,,
,,,,,,,,,,,Chocolate Pie,6,,,,,,,,,,
,,,,,,,,,,,Mushroom Pot Pie,6,,,,,,,,,,
,,,,,,,,,,,Passion Fruit Pie,6,,,,,,,,,,
,,,,,,,,,,,Asparagus Quiche,6,,,,,,,,,,
,,,,,,,,,,,Brown_Sugar,6,,,,,,,,,,
,,,,,,,,,,,White Sugar,6,,,,,,,,,,
,,,,,,,,,,,Syrup,6,,,,,,,,,,
,,,,,,,,,,,Sweater,6,,,,,,,,,,
,,,,,,,,,,,Blue Woolly Hat,6,,,,,,,,,,
,,,,,,,,,,,Blue Sweater,6,,,,,,,,,,
,,,,,,,,,,,Red Scarf,6,,,,,,,,,,
,,,,,,,,,,,Cotton Fabrics,6,,,,,,,,,,
,,,,,,,,,,,Flower Shawl,6,,,,,,,,,,
,,,,,,,,,,,Popcorn,6,,,,,,,,,,
,,,,,,,,,,,Butter Popcorn,6,,,,,,,,,,
,,,,,,,,,,,Chili Popcorn,6,,,,,,,,,,
,,,,,,,,,,,Chocolate Popcorn,6,,,,,,,,,,
,,,,,,,,,,,Honey Popcorn,6,,,,,,,,,,
,,,,,,,,,,,Snack Mix,6,,,,,,,,,,
,,,,,,,,,,,Pancakes,6,,,,,,,,,,
,,,,,,,,,,,Bacon and Eggs,6,,,,,,,,,,
,,,,,,,,,,,Hamburger,6,,,,,,,,,,
,,,,,,,,,,,Roasted Tomatoes,6,,,,,,,,,,
,,,,,,,,,,,Baked Potato,6,,,,,,,,,,
,,,,,,,,,,,Fishburger,6,,,,,,,,,,
,,,,,,,,,,,Fish and Chips,6,,,,,,,,,,
,,,,,,,,,,,Lobster Skewer,6,,,,,,,,,,
,,,,,,,,,,,Grilled Onion,6,,,,,,,,,,
,,,,,,,,,,,BananaPancakes,6,,,,,,,,,,
,,,,,,,,,,,Grilled Eggplant,6,,,,,,,,,,
,,,,,,,,,,,FishSkewer,6,,,,,,,,,,
,,,,,,,,,,,Roast veggies,6,,,,,,,,,,
,,,,,,,,,,,Garlic bread,6,,,,,,,,,,
,,,,,,,,,,,Stuffed Bellpeppers,6,,,,,,,,,,
,,,,,,,,,,,Grilled Asparagus,6,,,,,,,,,,
Box_Product_3Star,TID_BOX_PRODUCT_3STAR,11,sc/hud_decision_box.sc,dbox_icon_product,sc/hud_decision_box.sc,dbox_icon_product,Dbox_Wood1,Dbox_Yellow,3,Random,Cream,9,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Butter,9,,,,,,,,,,
,,,,,,,,,,,Cheese,9,,,,,,,,,,
,,,,,,,,,,,Goat Cheese,9,,,,,,,,,,
,,,,,,,,,,,Bread,9,,,,,,,,,,
,,,,,,,,,,,Cookie,9,,,,,,,,,,
,,,,,,,,,,,Corn Bread,9,,,,,,,,,,
,,,,,,,,,,,Pizza,9,,,,,,,,,,
,,,,,,,,,,,Spicy Pizza,9,,,,,,,,,,
,,,,,,,,,,,Raspberry Muffin,9,,,,,,,,,,
,,,,,,,,,,,Blackberry Muffin,9,,,,,,,,,,
,,,,,,,,,,,Potato Bread,9,,,,,,,,,,
,,,,,,,,,,,Frutti di Mare Pizza,9,,,,,,,,,,
,,,,,,,,,,,BananaBread,9,,,,,,,,,,
,,,,,,,,,,,Gingerbread Cookie,9,,,,,,,,,,
,,,,,,,,,,,Macaroon,9,,,,,,,,,,
,,,,,,,,,,,Pineapple coconut bars,9,,,,,,,,,,
,,,,,,,,,,,Blueberry Muffin,9,,,,,,,,,,
,,,,,,,,,,,Cheese Cake,9,,,,,,,,,,
,,,,,,,,,,,Carrot Cake,9,,,,,,,,,,
,,,,,,,,,,,Birthday Cake,9,,,,,,,,,,
,,,,,,,,,,,Chocolate Cake,9,,,,,,,,,,
,,,,,,,,,,,Strawberry Cake,9,,,,,,,,,,
,,,,,,,,,,,Berry Cake,9,,,,,,,,,,
,,,,,,,,,,,Potato Feta Cake,9,,,,,,,,,,
,,,,,,,,,,,Lemon Cake,9,,,,,,,,,,
,,,,,,,,,,,Honey Apple Cake,9,,,,,,,,,,
,,,,,,,,,,,Fruitcake,9,,,,,,,,,,
,,,,,,,,,,,Pineapple Cake,9,,,,,,,,,,
,,,,,,,,,,,Fancy Cake,9,,,,,,,,,,
,,,,,,,,,,,Chocolate Roll,9,,,,,,,,,,
,,,,,,,,,,,Pomegranate Cake,9,,,,,,,,,,
,,,,,,,,,,,Blueberry Cheesecake,9,,,,,,,,,,
,,,,,,,,,,,Carrot Pie,9,,,,,,,,,,
,,,,,,,,,,,Bacon Pie,9,,,,,,,,,,
,,,,,,,,,,,Pumpkin Pie,9,,,,,,,,,,
,,,,,,,,,,,Apple Pie,9,,,,,,,,,,
,,,,,,,,,,,Feta Pie,9,,,,,,,,,,
,,,,,,,,,,,Casserole,9,,,,,,,,,,
,,,,,,,,,,,Shepherds Pie,9,,,,,,,,,,
,,,,,,,,,,,Fish Pie,9,,,,,,,,,,
,,,,,,,,,,,Lemon Pie,9,,,,,,,,,,
,,,,,,,,,,,Peach Tart,9,,,,,,,,,,
,,,,,,,,,,,Eggplant Parmesan,9,,,,,,,,,,
,,,,,,,,,,,Chocolate Pie,9,,,,,,,,,,
,,,,,,,,,,,Mushroom Pot Pie,9,,,,,,,,,,
,,,,,,,,,,,Passion Fruit Pie,9,,,,,,,,,,
,,,,,,,,,,,Asparagus Quiche,9,,,,,,,,,,
,,,,,,,,,,,Brown_Sugar,9,,,,,,,,,,
,,,,,,,,,,,White Sugar,9,,,,,,,,,,
,,,,,,,,,,,Syrup,9,,,,,,,,,,
,,,,,,,,,,,Sweater,9,,,,,,,,,,
,,,,,,,,,,,Blue Woolly Hat,9,,,,,,,,,,
,,,,,,,,,,,Blue Sweater,9,,,,,,,,,,
,,,,,,,,,,,Red Scarf,9,,,,,,,,,,
,,,,,,,,,,,Cotton Fabrics,9,,,,,,,,,,
,,,,,,,,,,,Flower Shawl,9,,,,,,,,,,
,,,,,,,,,,,Popcorn,9,,,,,,,,,,
,,,,,,,,,,,Butter Popcorn,9,,,,,,,,,,
,,,,,,,,,,,Chili Popcorn,9,,,,,,,,,,
,,,,,,,,,,,Chocolate Popcorn,9,,,,,,,,,,
,,,,,,,,,,,Honey Popcorn,9,,,,,,,,,,
,,,,,,,,,,,Snack Mix,9,,,,,,,,,,
,,,,,,,,,,,Pancakes,9,,,,,,,,,,
,,,,,,,,,,,Bacon and Eggs,9,,,,,,,,,,
,,,,,,,,,,,Hamburger,9,,,,,,,,,,
,,,,,,,,,,,Roasted Tomatoes,9,,,,,,,,,,
,,,,,,,,,,,Baked Potato,9,,,,,,,,,,
,,,,,,,,,,,Fishburger,9,,,,,,,,,,
,,,,,,,,,,,Fish and Chips,9,,,,,,,,,,
,,,,,,,,,,,Lobster Skewer,9,,,,,,,,,,
,,,,,,,,,,,Grilled Onion,9,,,,,,,,,,
,,,,,,,,,,,BananaPancakes,9,,,,,,,,,,
,,,,,,,,,,,Grilled Eggplant,9,,,,,,,,,,
,,,,,,,,,,,FishSkewer,9,,,,,,,,,,
,,,,,,,,,,,Roast veggies,9,,,,,,,,,,
,,,,,,,,,,,Garlic bread,9,,,,,,,,,,
,,,,,,,,,,,Stuffed Bellpeppers,9,,,,,,,,,,
,,,,,,,,,,,Grilled Asparagus,9,,,,,,,,,,
Box_Fishing_1Star,TID_BOX_FISHING_1STAR,50,sc/hud_decision_box.sc,dbox_icon_fishing,sc/hud_decision_box.sc,dbox_icon_fishing,Dbox_Blue,Dbox_Green,1,Random,Fish Meat,3,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Lobster Meat,3,,,,,,,,,,
,,,,,,,,,,,Duck Down,3,,,,,,,,,,
Box_Fishing_2Star,TID_BOX_FISHING_2STAR,50,sc/hud_decision_box.sc,dbox_icon_fishing,sc/hud_decision_box.sc,dbox_icon_fishing,Dbox_Blue,Dbox_Green,2,Random,Fish Meat,6,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Lobster Meat,6,,,,,,,,,,
,,,,,,,,,,,Duck Down,6,,,,,,,,,,
Box_Fishing_3Star,TID_BOX_FISHING_3STAR,50,sc/hud_decision_box.sc,dbox_icon_fishing,sc/hud_decision_box.sc,dbox_icon_fishing,Dbox_Blue,Dbox_Green,3,Random,Fish Meat,9,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Lobster Meat,9,,,,,,,,,,
,,,,,,,,,,,Duck Down,9,,,,,,,,,,
Box_Valentine_1Star,TID_BOX_VALENTINE_1STAR,12,sc/hud_decision_box.sc,dbox_icon_valentines,sc/hud_decision_box.sc,dbox_icon_valentines,Dbox_Purple,Dbox_Red,1,Random,GachaCurrency,100,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,SeasonalCurrency5,50,,,,,,,,,,
,,,,,,,,,,,Bolt,5,,,,,,,,,,
,,,,,,,,,,,Plank,5,,,,,,,,,,
,,,,,,,,,,,Duct Tape,3,,,,,,,,,,
,,,,,,,,,,,ExpPoints,5000,,,,,,,,,,
Box_Valentine_2Star,TID_BOX_VALENTINE_2STAR,12,sc/hud_decision_box.sc,dbox_icon_valentines,sc/hud_decision_box.sc,dbox_icon_valentines,Dbox_Purple,Dbox_Red,2,Random,GachaCurrency,200,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,SeasonalCurrency5,50,,,,,,,,,,
,,,,,,,,,,,Bolt,5,,,,,,,,,,
,,,,,,,,,,,Plank,5,,,,,,,,,,
,,,,,,,,,,,Duct Tape,3,,,,,,,,,,
,,,,,,,,,,,ExpPoints,10000,,,,,,,,,,
Box_Valentine_3Star,TID_BOX_VALENTINE_3STAR,12,sc/hud_decision_box.sc,dbox_icon_valentines,sc/hud_decision_box.sc,dbox_icon_valentines,Dbox_Purple,Dbox_Red,3,Random,GachaCurrency,1000,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Lovely trampoline,1,,,,,,,,,,
,,,,,,,,,,,Love letters,1,,,,,,,,,,
,,,,,,,,,,,Lovely picnic,1,,,,,,,,,,
Box_Spring_1Star,TID_BOX_SPRING_1STAR,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Teal,1,Random,Creek,2,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Scaly juniper,1,,,,,,,,,,
,,,,,,,,,,,White grape hyacinth,1,,,,,,,,,,
,,,,,,,,,,,Wildflower patch,1,,,,,,,,,,
,,,,,,,,,,,Stacked rock,1,,,,,,,,,,
,,,,,,,,,,,Small longleaf pine,1,,,,,,,,,,
Box_Spring_2Star,TID_BOX_SPRING_2STAR,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Teal,2,Random,Creek,2,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Dark hellebores,1,,,,,,,,,,
,,,,,,,,,,,Small longleaf pine,1,,,,,,,,,,
,,,,,,,,,,,Medium longleaf pine,1,,,,,,,,,,
,,,,,,,,,,,Large longleaf pine,1,,,,,,,,,,
,,,,,,,,,,,Wildflower patch,1,,,,,,,,,,
Box_Spring_3Star,TID_BOX_SPRING_3STAR,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Teal,3,Random,Prospector pond,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Azure wisteria,1,,,,,,,,,,
,,,,,,,,,,,Playful chase,1,,,,,,,,,,
Box_Trees_1Star,TID_BOX_TREES_1STAR,12,sc/hud_decision_box.sc,dbox_icon_trees,sc/hud_decision_box.sc,dbox_icon_trees,Dbox_Wood1,Dbox_Green,1,Random,Yellow tecoma,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Red tecoma,1,,,,,,,,,,
,,,,,,,,,,,Pink tecoma,1,,,,,,,,,,
,,,,,,,,,,,Magenta bougainvillea,1,,,,,,,,,,
,,,,,,,,,,,Yellow bougainvillea,1,,,,,,,,,,
,,,,,,,,,,,Purple bougainvillea,1,,,,,,,,,,
Box_Trees_2Star,TID_BOX_TREES_2STAR,12,sc/hud_decision_box.sc,dbox_icon_trees,sc/hud_decision_box.sc,dbox_icon_trees,Dbox_Wood1,Dbox_Green,2,Random,Yellow tecoma,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Red tecoma,1,,,,,,,,,,
,,,,,,,,,,,Pink tecoma,1,,,,,,,,,,
,,,,,,,,,,,Magenta bougainvillea,1,,,,,,,,,,
,,,,,,,,,,,Yellow bougainvillea,1,,,,,,,,,,
,,,,,,,,,,,Purple bougainvillea,1,,,,,,,,,,
Box_Trees_3Star,TID_BOX_TREES_3STAR,12,sc/hud_decision_box.sc,dbox_icon_trees,sc/hud_decision_box.sc,dbox_icon_trees,Dbox_Wood1,Dbox_Green,3,Random,Yellow tecoma,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Red tecoma,1,,,,,,,,,,
,,,,,,,,,,,Pink tecoma,1,,,,,,,,,,
,,,,,,,,,,,Magenta bougainvillea,1,,,,,,,,,,
,,,,,,,,,,,Yellow bougainvillea,1,,,,,,,,,,
,,,,,,,,,,,Purple bougainvillea,1,,,,,,,,,,
Box_Trees,TID_BOX_TREES,12,sc/hud_decision_box.sc,dbox_icon_trees,sc/hud_decision_box.sc,dbox_icon_trees,Dbox_Wood1,Dbox_Green,0,Random,Yellow tecoma,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Red tecoma,1,,,,,,,,,,
,,,,,,,,,,,Pink tecoma,1,,,,,,,,,,
,,,,,,,,,,,Magenta bougainvillea,1,,,,,,,,,,
,,,,,,,,,,,Yellow bougainvillea,1,,,,,,,,,,
Box_ExpOrCoins_1Star,TID_BOX_EXPERIENCE_OR_COINS_1STAR,,sc/hud_decision_box.sc,dbox_icon_coins_xp,sc/icons.sc,icon_mystery_task,Dbox_Blue,Dbox_Yellow,1,Fixed,ExpPoints,,5,500,42000,CurrentLvl,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,DiamondsAsCash,5,,,,,,,,,V2,
Box_ExpOrCoins_2Star,TID_BOX_EXPERIENCE_OR_COINS_2STAR,,sc/hud_decision_box.sc,dbox_icon_coins_xp,sc/icons.sc,icon_mystery_task,Dbox_Blue,Dbox_Yellow,2,Fixed,ExpPoints,,10,1000,84000,CurrentLvl,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,DiamondsAsCash,10,,,,,,,,,V2,
Box_ExpOrCoins_3Star,TID_BOX_EXPERIENCE_OR_COINS_3STAR,,sc/hud_decision_box.sc,dbox_icon_coins_xp,sc/icons.sc,icon_mystery_task,Dbox_Blue,Dbox_Yellow,3,Fixed,ExpPoints,,15,1000,84000,CurrentLvl,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,DiamondsAsCash,15,,,,,,,,,V2,
Box_Musical,TID_BOX_MUSICAL,12,sc/hud_decision_box.sc,dbox_icon_musical,sc/hud_decision_box.sc,dbox_icon_musical,Dbox_Wood1,Dbox_Orange,0,Random,Chickleg Topiary,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Merry pranksters,1,,,,,,,,,,
,,,,,,,,,,,Chickfoot trophy,1,,,,,,,,,,
,,,,,,,,,,,Chick surprise,1,,,,,,,,,,
,,,,,,,,,,,Cherry blossom,1,,,,,,,,,,
,,,,,,,,,,,Chick Pool,1,,,,,,,,,,
Box_Musical_1Star,TID_BOX_MUSICAL_1STAR,12,sc/hud_decision_box.sc,dbox_icon_musical,sc/hud_decision_box.sc,dbox_icon_musical,Dbox_Wood1,Dbox_Orange,1,Random,Chickleg Topiary,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Merry pranksters,1,,,,,,,,,,
,,,,,,,,,,,Chickfoot trophy,1,,,,,,,,,,
,,,,,,,,,,,Chick surprise,1,,,,,,,,,,
,,,,,,,,,,,Cherry blossom,1,,,,,,,,,,
,,,,,,,,,,,Chick Pool,1,,,,,,,,,,
Box_Musical_2Star,TID_BOX_MUSICAL_2STAR,12,sc/hud_decision_box.sc,dbox_icon_musical,sc/hud_decision_box.sc,dbox_icon_musical,Dbox_Wood1,Dbox_Orange,2,Random,Chickleg Topiary,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Merry pranksters,1,,,,,,,,,,
,,,,,,,,,,,Chickfoot trophy,1,,,,,,,,,,
,,,,,,,,,,,Chick surprise,1,,,,,,,,,,
,,,,,,,,,,,Cherry blossom,1,,,,,,,,,,
,,,,,,,,,,,Chick Pool,1,,,,,,,,,,
Box_Musical_3Star,TID_BOX_MUSICAL_3STAR,12,sc/hud_decision_box.sc,dbox_icon_musical,sc/hud_decision_box.sc,dbox_icon_musical,Dbox_Wood1,Dbox_Orange,3,Random,Chickleg Topiary,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Merry pranksters,1,,,,,,,,,,
,,,,,,,,,,,Chickfoot trophy,1,,,,,,,,,,
,,,,,,,,,,,Chick surprise,1,,,,,,,,,,
,,,,,,,,,,,Cherry blossom,1,,,,,,,,,,
,,,,,,,,,,,Chick Pool,1,,,,,,,,,,
Box_CountryFestival,TID_BOX_COUNTRY_FESTIVAL,12,sc/hud_decision_box.sc,dbox_icon_countryfestival,sc/hud_decision_box.sc,dbox_icon_countryfestival,Dbox_Wood2,Dbox_Yellow,0,Random,Yellow tecoma,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Red tecoma,1,,,,,,,,,,
,,,,,,,,,,,Pink tecoma,1,,,,,,,,,,
,,,,,,,,,,,Magenta bougainvillea,1,,,,,,,,,,
,,,,,,,,,,,Yellow bougainvillea,1,,,,,,,,,,
,,,,,,,,,,,Purple bougainvillea,1,,,,,,,,,,
Box_CountryFestival_1Star,TID_BOX_COUNTRY_FESTIVAL_1STAR,12,sc/hud_decision_box.sc,dbox_icon_countryfestival,sc/hud_decision_box.sc,dbox_icon_countryfestival,Dbox_Wood2,Dbox_Yellow,1,Random,Rodeo,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Card game fence,2,,,,,,,,,,
,,,,,,,,,,,Wagon wheels,1,,,,,,,,,,
,,,,,,,,,,,Cowboy accessories,1,,,,,,,,,,
,,,,,,,,,,,Western fence,2,,,,,,,,,,
,,,,,,,,,,,Muddy trail,2,,,,,,,,,,
Box_CountryFestival_2Star,TID_BOX_COUNTRY_FESTIVAL_2STAR,12,sc/hud_decision_box.sc,dbox_icon_countryfestival,sc/hud_decision_box.sc,dbox_icon_countryfestival,Dbox_Wood2,Dbox_Yellow,2,Random,Western table,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Piano player,1,,,,,,,,,,
,,,,,,,,,,,Long days rest,1,,,,,,,,,,
,,,,,,,,,,,Western water tower,1,,,,,,,,,,
,,,,,,,,,,,Horseshoe bench,1,,,,,,,,,,
,,,,,,,,,,,Hitching post,1,,,,,,,,,,
Box_CountryFestival_3Star,TID_BOX_COUNTRY_FESTIVAL_3STAR,12,sc/hud_decision_box.sc,dbox_icon_countryfestival,sc/hud_decision_box.sc,dbox_icon_countryfestival,Dbox_Wood2,Dbox_Yellow,3,Random,Trading post,1,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Milk wagon,1,,,,,,,,,,
,,,,,,,,,,,Milk bar,1,,,,,,,,,,
,,,,,,,,,,,Western saloon,1,,,,,,,,,,
,,,,,,,,,,,Jailhouse,1,,,,,,,,,,
Box_WorkbenchMaterials_1Star,TID_BOX_WORKBENCH_MATERIALS,12,sc/hud_decision_box.sc,dbox_icon_cog,sc/hud_decision_box.sc,dbox_icon_cog,Dbox_Turquoise,Dbox_Lilac,1,Random,Workbench_Green_Cog_Common,6,,,,,Box_ExpOrCoins,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Workbench_Blue_Cog_Common,6,,,,,,,,,,
,,,,,,,,,,,Workbench_Silver_Cog_Rare,2,,,,,,,,,,
Box_WorkbenchMaterials_2Star,TID_BOX_WORKBENCH_MATERIALS,12,sc/hud_decision_box.sc,dbox_icon_cog,sc/hud_decision_box.sc,dbox_icon_cog,Dbox_Turquoise,Dbox_Lilac,2,Random,Workbench_Green_Cog_Common,15,,,,,Box_ExpOrCoins,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Workbench_Blue_Cog_Common,15,,,,,,,,,,
,,,,,,,,,,,Workbench_Silver_Cog_Rare,5,,,,,,,,,,
Box_WorkbenchMaterials_3Star,TID_BOX_WORKBENCH_MATERIALS,12,sc/hud_decision_box.sc,dbox_icon_cog,sc/hud_decision_box.sc,dbox_icon_cog,Dbox_Turquoise,Dbox_Lilac,3,Random,Workbench_Green_Cog_Common,30,,,,,Box_ExpOrCoins,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Workbench_Blue_Cog_Common,30,,,,,,,,,,
,,,,,,,,,,,Workbench_Silver_Cog_Rare,10,,,,,,,,,,
Box_Fortune,TID_BOX_FORTUNE,11,sc/hud_decision_box.sc,dbox_icon_subscription,sc/hud_decision_box.sc,dbox_icon_subscription,Dbox_Purple2,Dbox_Yellow,0,Random,GachaCurrency,500,,,,,,,,TID_BOX_GENERIC_DESCRIPTION,,
,,,,,,,,,,,Diamonds,15,,,,,,,,,,
,,,,,,,,,,,DiamondsAsCash,20,,,,,,,,,V3,
Box_Autumn,TID_BOX_AUTUMN,12,sc/hud_decision_box.sc,dbox_icon_autumn,sc/hud_decision_box.sc,dbox_icon_autumn,Dbox_Wood1,Dbox_Green2,0,Random,Creek,2,,,,,,,,,,
,,,,,,,,,,,Scaly juniper,1,,,,,,,,,,
,,,,,,,,,,,White grape hyacinth,1,,,,,,,,,,
,,,,,,,,,,,Wildflower patch,1,,,,,,,,,,
,,,,,,,,,,,Stacked rock,1,,,,,,,,,,
,,,,,,,,,,,Small longleaf pine,1,,,,,,,,,,
Box_Autumn_1Star,TID_BOX_AUTUMN_1STAR,12,sc/hud_decision_box.sc,dbox_icon_autumn,sc/hud_decision_box.sc,dbox_icon_autumn,Dbox_Wood1,Dbox_Green2,1,Random,Creek,2,,,,,,,,,,
,,,,,,,,,,,Fall wildflowers,1,,,,,,,,,,
,,,,,,,,,,,Leafy path,2,,,,,,,,,,
,,,,,,,,,,,Leafpile path,2,,,,,,,,,,
,,,,,,,,,,,Scaly juniper,1,,,,,,,,,,
,,,,,,,,,,,Wildflower patch,1,,,,,,,,,,
,,,,,,,,,,,Orange_tree,1,,,,,,,,,,
,,,,,,,,,,,Yellow_tree,1,,,,,,,,,,
,,,,,,,,,,,Red_tree,1,,,,,,,,,,
,,,,,,,,,,,Small longleaf pine,1,,,,,,,,,,
,,,,,,,,,,,Pinecone,50,,,,,,,,,,
Box_Autumn_2Star,TID_BOX_AUTUMN_2STAR,12,sc/hud_decision_box.sc,dbox_icon_autumn,sc/hud_decision_box.sc,dbox_icon_autumn,Dbox_Wood1,Dbox_Green2,2,Random,Hedgehog seesaw,1,,,,,,,,,,
,,,,,,,,,,,Leafy path,3,,,,,,,,,,
,,,,,,,,,,,Creek,3,,,,,,,,,,
,,,,,,,,,,,Balanced rocks,1,,,,,,,,,,
,,,,,,,,,,,Rope bridge,1,,,,,,,,,,
,,,,,,,,,,,Stacked rock,1,,,,,,,,,,
,,,,,,,,,,,Medium longleaf pine,1,,,,,,,,,,
,,,,,,,,,,,Large longleaf pine,1,,,,,,,,,,
,,,,,,,,,,,Pinecone,100,,,,,,,,,,
Box_Autumn_3Star,TID_BOX_AUTUMN_3STAR,12,sc/hud_decision_box.sc,dbox_icon_autumn,sc/hud_decision_box.sc,dbox_icon_autumn,Dbox_Wood1,Dbox_Green2,3,Random,Firefly cove,1,,,,,,,,,,
,,,,,,,,,,,Frog stones,1,,,,,,,,,,
,,,,,,,,,,,Stacked waterfalls,1,,,,,,,,,,
,,,,,,,,,,,Prospector pond,1,,,,,,,,,,
,,,,,,,,,,,Playful chase,1,,,,,,,,,,
Box_Valley,TID_BOX_VALLEY,12,sc/hud_decision_box.sc,dbox_icon_valley,sc/hud_decision_box.sc,dbox_icon_valley,Dbox_Blue,Dbox_Red,0,Random,Alpine summit,1,,,,,,,,,,
,,,,,,,,,,,Bean bonanza,1,,,,,,,,,,
,,,,,,,,,,,Black rhino statue,1,,,,,,,,,,
,,,,,,,,,,,Blooming bracelets,1,,,,,,,,,,
,,,,,,,,,,,Boardgame trophy Balloon,1,,,,,,,,,,
,,,,,,,,,,,Boardgame trophy Boat,1,,,,,,,,,,
,,,,,,,,,,,Boardgame trophy Car,1,,,,,,,,,,
,,,,,,,,,,,Boardgame trophy Plane,1,,,,,,,,,,
,,,,,,,,,,,Boardgame trophy Train,1,,,,,,,,,,
,,,,,,,,,,,Boardgame trophy Vespa,1,,,,,,,,,,
